date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
1997-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4333,1.65
1997-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3875,1.48
1997-10-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000,1.53
1997-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1400,0.53
1997-10-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3850,1.47
1997-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,840,0.32
1997-10-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,5000,1.91
1997-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3000,1.15
1997-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,186667,71.25
1997-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,625000,238.55
1997-10-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2167,0.83
1997-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1875,0.72
1997-10-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1200,0.46
1997-11-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1183,0.45
1997-11-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1767,0.67
1997-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5167,1.97
1997-11-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1997-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2200,0.84
1997-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3800,1.45
1997-11-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1500,0.57
1997-11-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,10125,3.86
1997-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3000,1.15
1997-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3000,1.15
1997-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,105000,40.08
1997-11-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2000,0.76
1997-11-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1088,0.42
1997-11-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1325,0.51
1997-12-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,851,0.32
1997-12-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1058,0.4
1997-12-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1600,0.61
1997-12-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5500,2.1
1997-12-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3550,1.35
1997-12-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1200,0.46
1997-12-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1700,0.65
1997-12-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3500,1.34
1997-12-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,556667,212.47
1997-12-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2000,0.76
1997-12-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1133,0.43
1998-01-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,748,0.29
1998-01-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1775,0.68
1998-01-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1233,0.47
1998-01-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4875,1.86
1998-01-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-01-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3350,1.28
1998-01-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,775,0.3
1998-01-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,600,0.23
1998-01-15,Juba Dhexe,Bu'aale,Buale,2570,1.08,42.58,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,9000,3.44
1998-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3500,1.34
1998-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2450,0.94
1998-01-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,540000,206.11
1998-01-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1500,0.57
1998-01-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3000,1.15
1998-01-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1175,0.45
1998-02-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1785,0.68
1998-02-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,865,0.33
1998-02-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1066,0.41
1998-02-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1333,0.51
1998-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3433,1.31
1998-02-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1000,0.38
1998-02-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,575,0.22
1998-02-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3000,1.15
1998-02-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-02-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,140000,53.44
1998-02-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,500000,190.84
1998-02-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,4000,1.53
1998-02-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,775,0.3
1998-02-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1025,0.39
1998-03-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,770,0.29
1998-03-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,976,0.37
1998-03-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1333,0.51
1998-03-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,4125,1.57
1998-03-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-03-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4125,1.57
1998-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1140,0.44
1998-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3400,1.3
1998-03-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,960,0.37
1998-03-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,530,0.2
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3200,1.22
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3120,1.19
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,139200,53.13
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,440000,167.94
1998-03-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,4140,1.58
1998-03-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3200,1.22
1998-03-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1333,0.51
1998-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,625,0.24
1998-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1725,0.66
1998-03-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1025,0.39
1998-04-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,760,0.29
1998-04-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1850,0.71
1998-04-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1333,0.51
1998-04-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3000,1.15
1998-04-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-04-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3000,1.15
1998-04-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1250,0.48
1998-04-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3150,1.2
1998-04-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,950,0.36
1998-04-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,550,0.21
1998-04-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3200,1.22
1998-04-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-04-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,4275,1.63
1998-04-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1666,0.64
1998-04-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1500,0.57
1998-04-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,675,0.26
1998-04-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1050,0.4
1998-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,768,0.29
1998-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1945,0.74
1998-05-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1138,0.43
1998-05-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1167,0.45
1998-05-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3625,1.38
1998-05-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-05-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3250,1.24
1998-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1825,0.7
1998-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3225,1.23
1998-05-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1025,0.39
1998-05-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,700,0.27
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,3000,1.15
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2800,1.07
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,86250,32.92
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,742500,283.4
1998-05-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,4000,1.53
1998-05-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1530,0.58
1998-05-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3200,1.22
1998-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1750,0.67
1998-05-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1100,0.42
1998-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1095,0.42
1998-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1865,0.71
1998-06-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1195,0.46
1998-06-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1422,0.54
1998-06-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,5625,2.15
1998-06-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-06-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000,1.53
1998-06-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3850,1.47
1998-06-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1575,0.6
1998-06-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,91250,34.83
1998-06-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,675000,257.63
1998-06-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2875,1.1
1998-06-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1525,0.58
1998-06-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,3625,1.38
1998-07-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1355,0.52
1998-07-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6000,2.29
1998-07-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4800,1.83
1998-07-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500,1.72
1998-07-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,3000,1.15
1998-07-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,110000,41.98
1998-07-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,600000,229.01
1998-07-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2500,0.95
1998-07-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1550,0.59
1998-07-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4250,1.62
1998-07-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1500,0.57
1998-07-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1567,0.6
1998-08-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1872,0.71
1998-08-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1482,0.57
1998-08-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1333,0.51
1998-08-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6000,2.29
1998-08-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4000,1.53
1998-08-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000,1.53
1998-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1500,0.57
1998-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4540,1.73
1998-08-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1400,0.53
1998-08-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1340,0.51
1998-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4500,1.72
1998-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,104000,39.69
1998-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Meat (camel),344,Unit,actual,Retail,SOS,746000,284.73
1998-08-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,2500,0.95
1998-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1433,0.55
1998-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,1700,0.65
1998-08-15,Woqooyi Galbeed,Hargeysa,Hargeysa,1419,9.56,44.07,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1600,0.61
1998-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1455,0.56
1998-09-15,Awdal,Borama,Borama,1413,9.94,43.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1348,0.51
1998-09-15,Banadir,Banadir,Bakaara,6634,2.05,45.32,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1467,0.56
1998-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,6000,2.29
1998-09-15,Bari,Bossaso,Bossaso,1414,11.26,49.18,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,4000,1.53
1998-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,2100,0.8
1998-09-15,Bay,Baydhaba,Baidoa,2110,3.12,43.65,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,4200,1.6
1998-09-15,Bay,Diinsoor,Dinsoor,2575,2.41,42.98,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,1475,0.56
1998-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,2763,1.05
1998-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,"meat, fish and eggs",Livestock (Goat),383,Unit,actual,Retail,SOS,105000,40.08
1998-09-15,Mudug,Gaalkacyo,Gaalkacyo,1417,6.77,47.42,milk and dairy,Milk (camel),342,L,actual,Retail,SOS,3500,1.34
1998-09-15,Shabelle Hoose,Marka,Marka (Shabelle Hoose),4631,1.71,44.76,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,1441,0.55
